osm_id,osm_type,lat,lon,category,subcategory,name,amenity,shop,leisure,highway,public_transport,railway
6764109168,node,40.7838682,29.4107806,transport,station,Gebze,,,,,station,station
6770541289,node,40.7041118,29.799807,daily,supermarket,Şok,,supermarket,,,,
6770541291,node,40.7037817,29.7959507,daily,supermarket,BİM,,supermarket,,,,
6770541294,node,40.7133172,29.8062648,daily,supermarket,Şok,,supermarket,,,,
6770563586,node,40.7047832,29.8003761,daily,cafe,Kahve Deryası,cafe,,,,,
6917943145,node,40.7954899,29.4592985,transport,bus_stop,Gebze Otogar,,,,bus_stop,platform,
7071694346,node,40.924894,29.42102,transport,bus_stop,Akfırat,,,,bus_stop,platform,
7071699700,node,40.898377,29.418334,transport,bus_stop,Akfırat Evleri,,,,bus_stop,platform,
7079214209,node,40.7629911,29.9352264,daily,cafe,Cumba Cafe,cafe,,,,,
7079214210,node,40.7629649,29.9350309,daily,restaurant,Yasin İbiş Döner,restaurant,,,,,
7170306673,node,40.7794124,29.5230929,daily,supermarket,Hakmar,,supermarket,,,,
7174599163,node,40.7858128,29.5544668,daily,convenience,Damarlı market,,convenience,,,,
7174689502,node,40.7850753,29.5593787,daily,convenience,,,convenience,,,,
7229187888,node,40.7807697,29.482683,daily,park,TEV Bayırı,,,park,,,
7229187901,node,40.7806399,29.4837926,education,school,Ana Giriş,school,,,,,
7262768961,node,40.786137,29.5407676,daily,supermarket,BİM,,supermarket,,,,
7331552485,node,40.7712251,29.4064231,daily,atm,,atm,,,,,
7331552692,node,40.7778764,29.4053752,daily,atm,,atm,,,,,
7400899443,node,40.7234291,29.795548,daily,supermarket,Rimal Market,,supermarket,,,,
7400899444,node,40.7237967,29.7955875,daily,supermarket,Durak Market,,supermarket,,,,
7567042665,node,40.7121764,29.9289516,health,hospital,Başiskele Semt Polikliniği,hospital,,,,,
7567066919,node,40.7143051,29.8064794,education,school,Gölcük Atatürk Anadolu Lisesi,school,,,,,
7567066920,node,40.7004709,29.8015012,education,school,,school,,,,,
7591548591,node,40.709578,29.903842,transport,bus_stop,,,,,bus_stop,platform,
7591548592,node,40.7097767,29.9039453,transport,bus_stop,,,,,bus_stop,platform,
7716752897,node,40.7839925,29.4107891,transport,stop_position,Gebze,,,,,stop_position,stop
7716752898,node,40.7838747,29.4107357,transport,stop_position,Gebze,,,,,stop_position,stop
7716752899,node,40.7837353,29.4106501,transport,stop_position,Gebze,,,,,stop_position,stop
7847558852,node,40.76138,29.910907,transport,stop_position,Sekapark,,,,,stop_position,tram_stop
7847558865,node,40.7623087,29.9182861,transport,stop_position,Tren Garı,,,,,stop_position,tram_stop
7915848895,node,40.774128,29.7559067,daily,supermarket,Şok,,supermarket,,,,
7919610460,node,40.7629391,29.9279102,daily,supermarket,Migros,,supermarket,,,,
7939801107,node,40.8069896,29.4426855,education,school,Kare Akademi Çocuk Kulübü,school,,,,,
7973901537,node,40.7838015,29.6178998,daily,restaurant,,restaurant,,,,,
8037947436,node,40.7667277,29.9659921,health,doctors,Uzm.Dr.Tuğba ARKAN,doctors,,,,,
8108917473,node,40.766787,30.0116043,daily,cafe,Ehlikeyf Bahçe Kafe,cafe,,,,,
8120607618,node,40.7512109,29.9487161,transport,bus_stop,,,,,bus_stop,platform,
8120607642,node,40.7550848,29.9471241,transport,bus_stop,,,,,bus_stop,platform,
8120607643,node,40.7561024,29.9463253,transport,bus_stop,,,,,bus_stop,platform,
8121556518,node,40.7623594,29.9550852,transport,bus_stop,42 Evler,,,,bus_stop,platform,
8147317557,node,40.7646412,29.9342298,daily,bank,Vakıf Katılım,bank,,,,,
8147317558,node,40.763845,29.9321111,daily,bank,Emlak Katılım,bank,,,,,
8173610982,node,40.7203691,29.7941461,health,pharmacy,Gaye Eczanesi,pharmacy,,,,,
8173610984,node,40.7229917,29.7956895,education,school,Donanma İlköğretim Okulu,school,,,,,
8231475915,node,40.7943758,29.5495618,daily,restaurant,Çetin Usta Toplu Yemek Hizmetleri,restaurant,,,,,
8231475975,node,40.7946416,29.5517442,transport,bus_stop,,,,,bus_stop,platform,
8296836066,node,40.7923925,29.5504201,transport,bus_stop,,,,,bus_stop,platform,
8296836114,node,40.7913245,29.5489745,daily,supermarket,Çetinler Market,,supermarket,,,,
8296836140,node,40.7912768,29.5488231,daily,restaurant,Adıyörem Çiğköfte,restaurant,,,,,
8296836141,node,40.7912365,29.5487118,daily,supermarket,Alibaba Çetin Market,,supermarket,,,,
8296836142,node,40.7914396,29.5487446,transport,bus_stop,,,,,bus_stop,platform,
8296836194,node,40.7913269,29.5476214,daily,supermarket,Şahin Market,,supermarket,,,,
8296836213,node,40.7910346,29.5472717,daily,restaurant,Bizim Zurna Dürüm,restaurant,,,,,
8296836220,node,40.7912236,29.547192,daily,restaurant,Onur Yemek,restaurant,,,,,
8297282440,node,40.7855158,29.5412091,transport,bus_stop,,,,,bus_stop,platform,
8439397543,node,40.7747196,29.9864354,transport,bus_stop,Akarca İş Merkezi,,,,bus_stop,platform,
8439598558,node,40.7735524,29.9857609,daily,supermarket,BİM,,supermarket,,,,
8439598567,node,40.7735128,29.9853054,daily,supermarket,A101,,supermarket,,,,
8439598568,node,40.7733571,29.9850866,daily,supermarket,Şok,,supermarket,,,,
8439998716,node,40.7734075,29.9851506,daily,supermarket,Organikgurmem,,supermarket,,,,
8500074448,node,40.6915602,29.4024414,daily,bank,İşBank Atm,bank,,,,,
8507705418,node,40.7743168,29.9715545,daily,restaurant,Ehlikeyf,restaurant,,,,,
8507705419,node,40.7732666,29.9707661,daily,restaurant,Yeşildağlar Et,restaurant,,,,,
8507709517,node,40.7741059,29.9714909,daily,restaurant,SushiCo,restaurant,,,,,
8507747817,node,40.7688036,29.9692134,education,school,Galatasaray Kocaeli Futbol Okulu,school,,,,,
8507762117,node,40.7718253,29.9691641,daily,restaurant,Zenka Baklava,restaurant,,,,,
8507764317,node,40.7709998,29.9694251,daily,restaurant,Levent Börek Kocaeli,restaurant,,,,,
8507767317,node,40.7700998,29.9691418,daily,restaurant,Zeugma Künefe İzmit,restaurant,,,,,
8507770119,node,40.7698457,29.9690653,daily,supermarket,Şok,,supermarket,,,,
8507924817,node,40.7679539,29.9685079,daily,supermarket,Kaptan Market,,supermarket,,,,
8507925617,node,40.7680237,29.9681889,daily,restaurant,Tarhun Ocakbaşı,restaurant,,,,,
8507932817,node,40.7708422,29.9688497,health,clinic,Aslı Zan Estetik,clinic,,,,,
8507942017,node,40.7671177,29.9758218,daily,restaurant,Happymoon’s Cafe,restaurant,,,,,
8507942917,node,40.7667097,29.9762329,daily,cafe,Mado,cafe,,,,,
8509094317,node,40.766102,29.9678905,other,prep_school,Yahya Kaptan Özde Fen Bilimleri,prep_school,,,,,
8509095817,node,40.764525,29.9653811,health,pharmacy,Nar Eczanesi,pharmacy,,,,,
8509100817,node,40.7635854,29.9651297,daily,restaurant,Mehmet Et Ve Ciğer,restaurant,,,,,
8509103117,node,40.7644659,29.9653542,health,pharmacy,Eczane Esin,pharmacy,,,,,
8509104017,node,40.7640011,29.9649962,health,pharmacy,Atlas Eczanesi,pharmacy,,,,,
8509104617,node,40.7641179,29.9655066,daily,atm,Akbank,atm,,,,,
8509109119,node,40.7632418,29.9633913,daily,restaurant,Serpmeköy Trabzon Köy Kahvaltısı,restaurant,,,,,
8509113618,node,40.7633851,29.9621239,daily,restaurant,Maçka İşkembe,restaurant,,,,,
8509116117,node,40.7634833,29.9622088,health,pharmacy,Kübra Eczanesi,pharmacy,,,,,
8509117217,node,40.763664,29.9614862,health,clinic,REFLEKS AKADEMİ-REFLEKSOLOJİ MERKEZİ,clinic,,,,,
8509117218,node,40.7641122,29.9595937,daily,restaurant,Kare Restaurant,restaurant,,,,,
8509125717,node,40.7636739,29.9590682,daily,restaurant,Tarif Cağ Kebap,restaurant,,,,,
8509131317,node,40.7632776,29.9600633,daily,restaurant,Yağız Et & Kebap Pide Lahmacun İşkembe,restaurant,,,,,
8509142417,node,40.7664244,29.9659599,health,hospital,ÖZEL DENGE TIP MERKEZİ,hospital,,,,,
8510611227,node,40.7674882,29.9667223,daily,bank,Ziraat Bankası,bank,,,,,
8510621717,node,40.7675845,29.9663369,health,pharmacy,Deniz Eczanesi,pharmacy,,,,,
8510622119,node,40.7675656,29.9661366,daily,bank,Vakıfbank,bank,,,,,
8510755920,node,40.7679476,29.9635518,daily,restaurant,Kocaeli Köfte Lahmacun ve Pide Salonu,restaurant,,,,,
8510757817,node,40.7675262,29.965561,daily,supermarket,Çağrı Market,,supermarket,,,,
8510763717,node,40.7679226,29.9655718,daily,supermarket,A101,,supermarket,,,,
8510766538,node,40.7679467,29.9638457,daily,restaurant,Erim Çiğköfte & Börek Salonu,restaurant,,,,,
8510770917,node,40.7679237,29.9653602,daily,supermarket,Hakmar,,supermarket,,,,
8510776417,node,40.7679261,29.9644021,daily,restaurant,Anteplioğlu Hertat,restaurant,,,,,
8510785117,node,40.7679659,29.9632528,daily,restaurant,Ciğerci Bahattin Kocaeli,restaurant,,,,,
8510785132,node,40.7676719,29.9626153,daily,convenience,Yenişehir Tobacco store,,convenience,,,,
8510791917,node,40.7680451,29.9632332,education,school,İzmit Yenişehir Final Özel Öğretim Kursu,school,,,,,
8512122422,node,40.7677607,29.960625,health,pharmacy,Etem Eczanesi,pharmacy,,,,,
8512125126,node,40.767573,29.9616359,daily,restaurant,Kavuret Kebap Ciğer Salonu,restaurant,,,,,
8512125821,node,40.7674401,29.9608144,education,school,Özel İzmit Birey Anadolu Lisesi,school,,,,,
8512125922,node,40.7677928,29.9608162,daily,restaurant,tekbir lahmacun ve pide,restaurant,,,,,
8512135718,node,40.7672405,29.9591026,daily,atm,,atm,,,,,
8512135719,node,40.7671617,29.9588795,daily,restaurant,BEYHAN KEBAP LAHMACUN PIDE KÖFTE,restaurant,,,,,
8512149417,node,40.767177,29.9586304,daily,restaurant,Nur Pastanesi,restaurant,,,,,
8512149418,node,40.7669754,29.9584265,daily,restaurant,Fatih Usta,restaurant,,,,,
8512152017,node,40.7671611,29.9583491,daily,restaurant,Çiğköfteci Sait,restaurant,,,,,
8512152019,node,40.7670391,29.9573,daily,cafe,Başak Kafeterya,cafe,,,,,
8512164717,node,40.7670594,29.9551105,health,clinic,Sağlıklı Yaşam Merkezi,clinic,,,,,
8512165517,node,40.7668685,29.9553843,health,clinic,Ketem (Kanser Erken Teşhis Ve Tanı Merkezi),clinic,,,,,
8512173418,node,40.767358,29.9528048,health,pharmacy,Lerzan Eczanesi,pharmacy,,,,,
8512176817,node,40.7675046,29.9531105,health,clinic,Cankat Tıp Merkezi,clinic,,,,,
8512178040,node,40.7673108,29.9523137,daily,convenience,Orka Gross,,convenience,,,,
8512179417,node,40.767367,29.9528805,daily,supermarket,BİM,,supermarket,,,,
8512180417,node,40.7673661,29.9526957,health,pharmacy,M. Ali Paşa Eczanesi,pharmacy,,,,,
8512184317,node,40.7673098,29.9521245,daily,convenience,Peynirci Baba,,convenience,,,,
8512190317,node,40.7669931,29.9523414,daily,restaurant,Paşa Et Izgara,restaurant,,,,,
8512193018,node,40.7673914,29.9518417,daily,restaurant,"Özoğlu Pastanesi, mehmet ali paşa",restaurant,,,,,
8512193019,node,40.7674655,29.9518173,daily,atm,TEB,atm,,,,,
8512196117,node,40.7681777,29.9517318,health,pharmacy,Emir Yusuf Eczanesi,pharmacy,,,,,
8512197417,node,40.7682117,29.9518336,daily,restaurant,Karadeniz Pide Salonu,restaurant,,,,,
8512206718,node,40.7685976,29.9519017,health,hospital,Mehmet Ali Paşa Aile Sağlığı Merkezi,hospital,,,,,
8512211025,node,40.7697519,29.9515291,daily,convenience,İhsan Kuruyemiş,,convenience,,,,
8512760418,node,40.7673467,29.951555,daily,restaurant,Kısmet Lahmacun Salonu,restaurant,,,,,
8512766118,node,40.7676351,29.9480604,daily,supermarket,Kar-pa Hiper Market,,supermarket,,,,
8512766417,node,40.7718434,29.950705,health,pharmacy,Aydınoğlu Eczanesi,pharmacy,,,,,
8512767819,node,40.767296,29.9507312,daily,restaurant,HERTAT TATLI PASTA KURUYEMİŞ,restaurant,,,,,
8512769317,node,40.7673072,29.9510639,daily,supermarket,A101,,supermarket,,,,
8512769319,node,40.7673062,29.9503862,daily,restaurant,ÇİĞKÖFTECİ SAİT USTA,restaurant,,,,,
8512770520,node,40.7676956,29.9469419,health,pharmacy,Merve Eczanesi,pharmacy,,,,,
8512770521,node,40.7680473,29.9469019,health,pharmacy,Kadıköy Eczanesi,pharmacy,,,,,
8512779617,node,40.767495,29.9485209,daily,convenience,Bağdat kuruyemiş&Aktar&Büfe,,convenience,,,,
8512779618,node,40.7676164,29.9482083,daily,supermarket,Hakmar,,supermarket,,,,
8512779718,node,40.7678115,29.9474243,daily,convenience,Marmara Market,,convenience,,,,
8512779720,node,40.7677368,29.9467792,daily,supermarket,Şok,,supermarket,,,,
8512781918,node,40.7676497,29.9477379,daily,convenience,üzmezler kitap kırtasiye,,convenience,,,,
8512782322,node,40.768175,29.9456316,daily,convenience,Şifa Baharat,,convenience,,,,
8512784317,node,40.7676912,29.947523,daily,restaurant,Yenigün Lokantası,restaurant,,,,,
8512787421,node,40.7681931,29.9455318,daily,convenience,Nur Öztürk Gıda,,convenience,,,,
8512795517,node,40.7682878,29.9451663,daily,supermarket,BİM,,supermarket,,,,
8512935519,node,40.7684582,29.9423858,daily,restaurant,Yilmaz Kebap,restaurant,,,,,
8512935521,node,40.7685618,29.9424641,daily,supermarket,A101,,supermarket,,,,
8512935619,node,40.7685807,29.9426162,daily,supermarket,BİM,,supermarket,,,,
8512935921,node,40.7685672,29.9437074,daily,convenience,Özmar Gıda,,convenience,,,,
8512942487,node,40.7682015,29.9446706,daily,restaurant,Tarihi İzmit Börekçisi,restaurant,,,,,
8512942497,node,40.7683865,29.943871,daily,convenience,Karagözler Tarım Ve Gıda Ürünleri,,convenience,,,,
8512943722,node,40.7682345,29.9443122,education,school,Çes Özel Çocuk Eğitimi Sağlığı,school,,,,,
8512949712,node,40.7682558,29.9441509,daily,restaurant,Albeni Lokantası,restaurant,,,,,
8512951455,node,40.7684445,29.9434104,daily,convenience,Örnek Gıda,,convenience,,,,
8512962917,node,40.7686078,29.9434819,daily,convenience,TÜGVA -KARTEPE BELEDİYESİ,,convenience,,,,
8512970220,node,40.7684976,29.9411364,health,pharmacy,Santral Eczanesi,pharmacy,,,,,
8513013117,node,40.7624392,29.922351,education,school,Birey Dershanesi,school,,,,,
8515189518,node,40.7626262,29.9239488,daily,bank,Türkiye İş Bankası,bank,,,,,
8515200120,node,40.7629427,29.9242726,health,pharmacy,Eczane İrem,pharmacy,,,,,
8515213518,node,40.7632194,29.9259276,daily,restaurant,Cadde Katık Döner,restaurant,,,,,
8515214817,node,40.7631378,29.9253258,daily,restaurant,Bursa Kent İskender,restaurant,,,,,
8515224017,node,40.763351,29.9248157,health,pharmacy,Alyürük Eczanesi,pharmacy,,,,,
8515224018,node,40.7630609,29.9265165,daily,cafe,Ümit Usta İzmit Şubesi,cafe,,,,,
8515235917,node,40.7631456,29.9279227,daily,cafe,Lamazi Cafe,cafe,,,,,
8515235924,node,40.7637414,29.9290497,daily,supermarket,BİM,,supermarket,,,,
8515236417,node,40.7632659,29.9279635,daily,bank,Halkbank,bank,,,,,
8515259421,node,40.7635916,29.9298729,daily,bank,Türkiye Finans,bank,,,,,
8515261220,node,40.7637663,29.9292025,health,pharmacy,Eczane Feyza Nur,pharmacy,,,,,
8515261224,node,40.7636557,29.930408,health,pharmacy,Yeni Cuma Eczanesi,pharmacy,,,,,
8515272421,node,40.7637489,29.9314706,daily,bank,Yapı Kredi,bank,,,,,
8524977717,node,40.7080618,29.9611467,daily,supermarket,Hakmar,,supermarket,,,,
8551658186,node,40.723382,29.7950468,transport,bus_stop,Aşiyan Durağı,,,,bus_stop,platform,
8567755467,node,40.7242567,29.7947117,daily,supermarket,A101,,supermarket,,,,
8568158011,node,40.721995,29.795019,daily,supermarket,A101,,supermarket,,,,
8568244783,node,40.724647,29.7939493,daily,cafe,Kahveland,cafe,,,,,
8568244789,node,40.7224816,29.7925116,daily,restaurant,Barakaa Cafe,restaurant,,,,,
8568244791,node,40.721916,29.7919593,daily,cafe,Komagene Çiğköfte,cafe,,,,,
8568279638,node,40.7210825,29.788123,daily,supermarket,BİM,,supermarket,,,,
8568279639,node,40.7208822,29.7879614,daily,supermarket,Şok,,supermarket,,,,
8568279655,node,40.7216742,29.7938038,daily,supermarket,Ekomini,,supermarket,,,,
8614575907,node,40.7040208,29.8014547,daily,restaurant,İstanbul Çiğköfte 41,restaurant,,,,,
8622567667,node,40.7236625,29.7978222,daily,supermarket,Şok,,supermarket,,,,
8687571262,node,40.7634377,29.9357135,daily,cafe,Elçin'in Renkli Mutfağı,cafe,,,,,
8688205250,node,40.720014,29.7942222,health,clinic,Yüzbaşılar Aile Polikliniği,clinic,,,,,
8898183693,node,40.733131,30.0162465,daily,supermarket,A101,,supermarket,,,,
8898207348,node,40.7328515,30.0160845,daily,restaurant,Balıkçı Müco,restaurant,,,,,
8898219517,node,40.7331229,30.0158683,daily,supermarket,BİM,,supermarket,,,,
8898222484,node,40.7328519,30.015532,daily,convenience,Serhat Market,,convenience,,,,
8898259678,node,40.7422742,30.0215583,daily,supermarket,Şok,,supermarket,,,,
8898286886,node,40.7429195,30.0189182,daily,supermarket,Kartepe Gross,,supermarket,,,,
8898290953,node,40.7423253,30.0216405,daily,atm,Ziraat Bankası,atm,,,,,
8898293721,node,40.739356,30.0168244,daily,supermarket,BİM,,supermarket,,,,
8898300969,node,40.7421062,30.0257539,daily,atm,Vakıfbank,atm,,,,,
9069441138,node,40.7714051,29.9684632,transport,bus_stop,Karayolu Cad.,,,,bus_stop,platform,
9086099679,node,40.7605838,29.8148868,health,pharmacy,Deva Eczanesi,pharmacy,,,,,
